round,client_id,a,y,Delta_s,q_a0y0,q_a0y1,q_a1y0,q_a1y1,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92
0,0,0,0,8,5,5,15,7,-0.2728733978932682,-0.332055567290088,-0.4476186582503847,-0.31351878588373217,-0.13576226878469164,0.18479476709211984,0.09598474281056618,0.38281783186470725,0.4831226715134569,-0.42230043737138456,0.137960339987736,-0.2994741010219328,-0.6553705078605969,-0.7590592167366991,-0.5735204166889529,0.17667244109726815,-0.03151026722897833,0.20620723184605397,-0.3403958899897893,0.9199540884866108,0.10202318122116874,-0.5974603803097069,0.11546186526028494,0.024700595527309965,-0.4167751606334129,-0.22909093517141654,-0.7316991817585679,0.5300890263719307,-0.2594923891192061,-0.9175287754337599,0.1267522556354354,-0.16471482324759917,1.481039232189096,1.6340227366877462,-0.22682770022512663,-0.4181468695139755,-0.8250357218929116,-0.9020160094699109,-0.8699268578680045,-0.7524757208392847,0.4571692099621764,-0.5199094621191148,-0.0879053867992937,0.5067542080152196,-0.03953635003318581,0.1964611179949908,-0.6938553930546743,0.0668432448926283,-0.650005728519658,-0.14382790839235082,1.9707697576922905,-1.0874156885885502,0.15238895060804591,0.07414386131442118,-0.3372614161230456,-0.7764039510022352,-0.010764536722157651,-0.2924659096687663,0.05980061621502858,-0.03985491124351127,0.7698950638128151,-0.18390075055865593,-0.5427431281585751,0.0453468549607216,0.07279722072719591,0.6733977676565115,0.39521040759555587,0.1560903142130204,0.7120545242794591,-0.6505763151720569,-0.3560273680658725,-0.48958403944946904,-0.2413206983680779,-0.7387427006390265,0.2732845108897634,-0.13257952476815538,-0.875154113906401,-0.5400010848561299,0.13816600874450422,0.3868517396948323,0.9225175997795867,1.4139651668238638,0.17499317238563808,-0.5536503445023802,-1.0835504865572902,0.08232041177350091,-0.4446925358274145,-0.2308678012876449,-0.32660221869557954,0.26916644774447684,0.487412461197587,0.05705610750390355
0,0,0,0,8,5,5,15,7,0.10684214730073838,-0.7584967268234648,-0.445913723992594,-0.3892302254275102,-0.24403007674635468,0.6840101598652852,-0.19449128634941837,0.4775139697762734,0.4078374083680997,-0.7835964242476132,-0.7735859817570269,-0.566434970849002,1.0467075200259461,-0.6031089493471518,0.30545032818002515,-0.523371519973127,0.3630633711728611,0.05344003786510143,-0.20508851565056735,0.7110441379606952,-0.5381658634771949,-0.21975100970854752,-0.3404174936888108,-0.27666110935078536,-0.8742170245106866,0.048071970688807746,0.6557662692411694,0.3459038761275345,-0.08411038207278543,-0.7808627649963322,0.5393797970358933,-0.2549301779104669,0.3344469398941083,3.2919752280764225,0.19919967502775698,0.38959023193722003,0.22343324314060545,-0.7906942891186174,-0.8926566513136358,0.5716116590770809,1.2705213385050884,-0.15692954108038473,-0.09073359356523404,0.587862205243288,-0.48179183926139857,-0.6196601757164657,0.09461684429478648,-0.03535509881618862,-0.17755563442440306,-0.053568771950426,1.56123378668932,0.4799854536644824,-0.019530417714009964,0.2772454567867112,-1.0652724887901597,-0.07773422477306688,-0.46844442572552797,-0.6371260853486791,-0.4956136729266988,-0.21784270435563874,0.426956889330364,-0.7274192956919258,-0.015678635550433806,-0.28637567918422574,-0.2010376684396671,0.4951828926885953,0.24671250314022963,0.6463538383596376,-0.096849760955272,-0.404166093845983,-0.1480810101312484,0.09495232688890418,0.0418708824366616,-0.5925936629775553,0.0009539282964983534,0.0926459888506839,1.1189860521118882,0.906210761388476,-0.4452125902600035,-0.17590322502694633,-0.8075688469848081,-0.33831957316154426,0.12559095754281013,0.5440455259576686,-0.38206926506343997,-0.37860853943231526,-1.1118665030415789,-0.10452213147025606,-0.5517610250954571,0.0748421772696326,-0.4840080432800289,-0.06859945334504726
0,0,0,0,8,5,5,15,7,-0.7517606184678575,-0.8502977851634224,0.34626751278115364,-0.7897875615278602,-0.7655315905645143,0.7131524644812399,1.1929050375343422,-0.5996391001479262,0.47336072924366046,-0.02034676556884618,0.5733212215619552,-0.6972504777952441,-0.1401662691626909,0.1962531782959133,0.10358876354516201,-0.2599859665446635,-0.16963461752228154,-0.8264833493728211,-0.24585643880885477,0.4745425039118608,-0.09468707094937165,-0.7204507198590958,0.12284350775414872,0.9200189574658086,-0.157533573516644,0.13765621602734973,-0.10720168517511432,0.25582969019500795,-0.38557023578926786,-0.7655287039609496,-0.1622643730242638,0.48927073561182927,2.448296717180608,2.3005372679023375,-0.3967071490504335,-0.934493500052485,0.7883741093985287,-0.04708516068479798,0.03149465000500207,-1.12614530052564,0.7813474728723264,0.16004023466809708,-0.5000649239470859,-0.37862234460278754,0.32566977317949986,-0.14606326706043066,-0.3731321459515132,0.12192165413505643,-0.30098339016781006,0.10886842072398359,2.4849436477983824,-1.5070846974580248,-0.18324800341972486,0.04353227083450571,0.10781055656890132,-0.23933231446865283,-0.9251901818183836,0.1362781867201897,0.8071376176197691,-0.8177116864633015,0.4009196250014516,-0.22848554838359075,-0.061656554762066176,-0.570740217869411,-0.20442920743662502,0.6438262773857725,0.2689824056321201,0.8438105873432378,0.5691090231585251,0.1633485514541566,0.8358156613928974,0.19320051062244276,0.36757829160833555,-0.19868510362822622,-0.011018054587836341,-0.3701800878689071,0.35504100064235455,-0.6213633558097919,0.3725842562282372,-0.12753707300493802,0.5097757006673531,0.3324684281858289,0.8781115345710407,0.3065060610828743,-0.803547474018256,-0.08501190584751742,-0.6242255844696595,-0.28232909238093956,0.7350603974726853,0.6583287964015174,-0.39504286848560793,-0.5283268594389682
0,0,0,0,8,5,5,15,7,0.20961981468368834,-0.7969940058622647,-0.23692258601516608,0.009928464884777194,0.36051721671615367,0.1943164848411313,-1.4052733013849112,0.1383275787798745,0.6935019942539646,0.01582060164724558,0.5170772401847628,-1.2354410769834967,-0.31307905878718884,0.1030375516617186,-0.9045914734151185,0.6660665930971406,0.08145517108606824,0.2842565477338719,-0.4122413975824194,1.606764376430832,0.32346376223201956,-0.3263481003810036,0.004274692830927185,0.5231222495951379,-0.6669208697205679,-0.11198632829242847,-0.2100406251902274,0.4717441966199406,0.47512090443730315,-1.4530438757868083,-0.1761255889773079,0.24632023726071345,-0.019935818830228325,0.6380126829267441,0.08597455171254703,0.043904831181884096,0.12713325714178836,0.48602052196012735,0.21981993959246007,0.16705772640648703,0.5519916467962049,1.0966566157339581,0.009468721888858264,-1.14462108691107,1.11532661696859,-0.40114638171696526,-0.1731063308782192,0.8853201817381686,-0.9761244715938301,-0.6129416438532852,-0.01819088945122238,-0.6208236220050879,0.15499543184361403,0.21736998155466772,0.09795065138962844,-0.7597579657541912,-1.2018810088954144,-0.0005427624416739774,-0.2924255062814913,0.17891190185307318,0.31998243126299253,0.004897779207197167,0.34907216084028436,0.07031472454009774,0.22783123154204665,-0.358532651398648,-0.11215092227746265,0.07604283296674434,0.39066731637838764,-0.2530653741229175,0.2244320261750577,-0.15921546470439613,-0.10518688045425909,0.36435989415116443,-1.0408211480445166,-0.6697043402561492,-0.8808436653764824,-1.1990196041765113,-0.3577231350581818,0.34250540561151194,-0.21828987925759388,0.05592897479112504,0.5123972041030362,0.6049617816473978,-0.05209631355470545,0.6252576253862816,0.007841341044803093,-0.4418882831115333,-0.3177539952650431,-0.40070636532983867,-0.48964458106306097,-0.20047652025598334
0,0,0,0,8,5,5,15,7,0.623487735525705,-0.17192372618545715,-0.38499931689604733,0.05033746323911473,-0.7374107709159616,0.1376806427739315,-0.3251718724297246,-0.9293086986590205,1.121633703421918,-0.4936248974434665,-0.5579777198276182,-0.7386981442259702,-0.3446689845354138,0.02152961061249989,-0.20841644415635008,0.09242307021162664,0.07823779170016089,0.5212953825762533,-0.2981626422537118,-0.7942807918339222,0.3228391925234919,-0.6085311964982152,0.4443704687702677,0.5835538626773706,-0.30081700245254944,0.13616595885089555,0.8417269210991017,1.425725134248753,0.009899348548545201,-0.843680538139066,0.4244990049156737,-0.6779274958753839,1.1270253449297156,1.7339625276886315,0.14177556152572704,-0.7949721670354788,-0.770236561778505,-1.2149514912540131,-0.7672691081856072,-0.48318994950821037,0.03143551362628677,0.9014456467756741,0.7474566797646112,-0.6239054990486267,0.37514565941053923,-0.375835784413715,-0.36922847206978326,0.27795423830403243,0.13459085742332924,-0.14394377552249216,2.1528722937300144,-0.794724590063578,-0.061653339983748515,1.2541129234461983,0.07135343303798912,0.6632322294950784,-0.0010692014924883197,0.2626689925280332,-0.08492908665866916,-0.13598477458733493,-0.42073558021035234,0.15092774265663284,-0.4567629764405265,0.2885016556392781,0.5054423809642683,0.17706968365490816,-0.1654695821395793,0.20463757429261376,-0.17393344910352806,0.41157877472194315,-0.9518546437985604,-0.19409975280602973,-1.0418217943521928,-0.7979300419744746,0.6376401523895159,0.4261243147670743,-0.49949108329746716,-0.7834632722728075,-1.500855333901419,-0.30395929821867557,1.1343596600573946,0.17447606955202266,-0.31199768727710486,0.17365882026370505,-0.7980065226888571,-0.2001970007472347,0.011516748335617735,-0.06623949710832648,0.3748492416793648,0.5118845040706956,0.2885853548577637,-0.3656543173341485
0,0,0,1,8,5,5,15,7,1.4178942864458473,-0.4041867171377824,-0.03893846732700573,-0.5899240987481247,2.0651734626600255,-0.12802287357559422,1.7169304771692513,-0.23512364168134733,0.12684514898877297,-0.1253816326363749,-0.16191318897949333,0.5785370722538268,-0.19841258491372166,-0.6629766576974379,-0.33807637770232446,0.15425904439195548,-0.8856026713545181,0.1797000061377306,-0.39615522563039374,0.3901333137710512,-1.4079021682127355,-0.32748103050619626,-0.9561598291354718,-0.26806981600100555,0.8841768510829998,-0.12783530089712944,-0.26046814343805547,-0.13894818110638113,0.07690290129212757,-0.6168935242106727,0.23980374663200632,-0.36596268999059517,0.011894858109538303,1.6409507611465166,0.13303045620127998,0.6392488873047577,-0.4241518916692038,-0.3320013824256556,-0.5853408418694923,-0.7699836423274623,-0.9601782791553619,-0.5115685910545437,0.7774527775519398,0.02428762337104412,0.9475456458247941,-0.555064304953409,0.2230457289602459,0.7457794333509455,-0.2548188547753759,-0.7557768547753425,0.666104980661187,1.869492958980589,-0.7888865008724065,-0.07871406784392021,0.09083146776254208,-0.5032224170518849,0.04809240583962909,-0.7551307977657596,0.611555560543762,0.5731940085244832,-0.1572530489991249,0.11750423209739279,-1.23595536474758,-0.6224647926501029,-0.1840905813347516,-0.5422625306771364,0.334853025953596,0.9763030500122627,-0.6079042810449727,-0.47492649005322785,0.08157258246396654,0.7792620055031038,-0.6576029530601455,0.07411843429259893,0.8663584628891156,-0.8473477503084024,-0.780285570077988,-0.24401484748277819,-0.27888512140829896,0.374089099624464,0.04498201384411252,-0.9304470960008652,0.22549365719804532,-0.34765072816427334,0.6196962622789839,-0.3653290876168768,-0.3565296297233694,0.24737663420446349,0.3609094220027928,0.5636115729207712,-0.8883763128886389,0.24754904374535677
0,0,0,1,8,5,5,15,7,0.6470909079255727,-0.7980135789521463,-0.22460613949896535,0.07708480288068709,-0.028165150942242922,-0.5612581675239944,1.149572098142702,0.10696647510312025,-0.9771948693459779,0.5344648834714312,-0.5113538114257121,-0.18776810159565802,0.11692937764766442,-0.5022485767992655,0.12177387301181739,-0.3386341045119761,-0.3085422963723656,0.5422858747138404,-0.6470625930777387,-1.3901631820604756,0.5946964817434476,1.4747080468915568,-0.3155603862430867,-0.8498410097209499,0.3833961731739191,-0.1813334630925866,-0.22874127947517653,-0.5950264450249645,0.26498935222039455,0.13650313203278408,-0.8608238837271723,-0.3476973093358932,0.8457183802544332,1.1918832998220346,-0.18384112523730278,-0.4492893712645366,-0.07297642265866822,-1.0437955760119764,-0.12638170020215223,-0.44908428176994897,0.5859701211231985,-0.15425630134156335,2.0638016476890413,-0.6947302897688168,1.362682301956044,-0.01259653434293806,-0.661570176982127,0.43023670803018993,0.4312647173514328,-0.5912146345862868,-0.7939455084403046,1.6332235283497092,-0.5160344185611391,-0.21589440918365896,-0.08098032311720893,-0.9062011318157666,-0.8546584602394314,0.21331386262589752,-0.3178968375471636,-1.3331531549155162,0.361427636456425,0.07196194081497613,-0.3879317938658845,-0.7027060680465572,0.3807028268984819,0.168479291316508,1.1689559259803033,0.1877490840007344,0.17425464930068565,-0.13965875306491404,0.37223633190939687,0.28624653187737026,0.5794467074924036,-0.31106108617951445,-0.2619946989894199,-0.26101976167475877,0.2556498939344226,0.716975675896007,-0.24801116155524375,-0.2445984081489039,0.08119076586859308,-0.16584681618625174,0.4438152823175849,-1.1847699297959715,-0.430879869650083,-0.4427434863791399,-1.1983999943653239,-0.5050083933822043,-0.4781318770886386,0.23900956369325432,0.510905291633897,-0.14399850181411994
0,0,0,1,8,5,5,15,7,0.6484849401946973,-0.8805934132583624,0.7876389032005703,-0.6340556789482972,-0.1297608546826744,0.16967974747990638,0.3804688497453467,0.3098865596194818,-0.656855968250344,0.15970728300568254,-0.8085666576611614,-0.20986426397525906,-0.12287235337321445,-0.800361071787024,-0.8955332476224915,0.270966586707717,-0.27819932637325,-0.6501755860114949,-0.17485903528318827,0.3802364120789208,-1.3511409384484612,-0.7110920672058118,-0.5743689744660546,0.9301455654663886,0.915508584248919,0.34543663205836145,-0.7038598185271633,-0.5979649105919295,0.19911563934351106,-0.09262176599446148,0.1607483356145442,-0.7911311706475632,-0.04155224749119871,1.175720823236871,0.37370515033941293,0.025216376911459337,-1.1905408033388338,-1.302094050928795,0.29229564713495026,0.3400102395924244,-0.848253895111493,-0.9970876377118987,0.9030233391253262,0.32255917229745157,2.2998927819085018,0.08585211981217303,-0.4129049013425832,-0.17080772610569572,-0.1692690552290402,-0.5789511343856146,-0.3528168434364271,4.008510129535327,0.8277613298711828,0.5233004019259965,-0.5006116371792122,0.3741346383406315,0.2729839141698585,0.19355325696516137,0.5682951440595652,0.26690458742540596,0.3390127363045252,0.25423020486396125,0.13940132215341042,-0.9360965273745282,0.004609417446591935,-0.2842919993882694,-0.6622656941817436,0.8185630942886777,0.84490074911253,0.6234155121371745,0.09145510673693868,0.6490164917296217,-0.04038920648928113,0.05099901158801764,-0.5910266477484303,0.17702747603065133,-0.10955800244286346,-0.6835376026695913,-0.044189470888891885,-0.07207632618076253,0.8229327372560136,0.4041405980769037,-0.02648882470662709,0.06551237041409341,0.004578842860463343,-0.15299231179619086,-0.579435586866395,-0.09871511000126686,-0.3936029474919322,-0.2855958785089037,0.21003325307753257,0.17416415374784872
0,0,0,1,8,5,5,15,7,0.3469278709821577,-0.8991677154673355,0.7657509057074376,0.38353559855731567,1.7623214593897623,-0.03661226567613593,-0.13221597959482967,-0.5557051994142856,-0.46569118729260706,-0.0014845238565194818,0.3526379551616918,0.34616788658991643,-0.08364167445722209,-0.8145185491653935,-0.2733475721935962,0.03670766647564845,-0.20376475795896298,-0.4279824992266581,-0.0003271593365727077,-0.43575188730103576,-0.5248050576251866,0.26571446856372877,-0.31392204358302317,0.29260423166549476,0.9070900477692156,-0.6079364887180393,-0.3743999208967541,0.6243479312161657,-0.6058309753849878,-1.1614656434303554,-1.0445436504387748,-0.6827407018950026,-0.16516547170216275,0.8537499391725039,0.591916370261201,-1.714704980612245,-0.18263786892753703,0.6022593276434194,-0.7724674341366603,-0.44375556293349144,-0.7143883439691348,-0.5143429574778488,0.5883505199364998,0.5708827009644393,2.33070541799966,-0.34026627875862636,0.7254835539824993,0.3506124436583084,0.7018508122861731,-0.4759681072697323,0.3941071338637284,2.073534823211494,1.5246039685188848,0.38091884757067673,-0.39381870325038026,0.43112391132992106,-0.22774555912126315,-0.2725946465874697,0.3977631904837322,-0.035238190119656315,0.10829357540826051,-0.05723032588949756,0.13729718145507483,0.16819198620063813,-1.0056845876113942,0.32709031434106,-0.5133549252768836,-0.7434947831414399,-0.048802543259662975,-0.014204286353404358,-0.382904683977139,0.3892198600872806,-0.7175033799756474,-0.2538715012471515,-0.3367280299839391,-0.04476181138843836,-0.0003188243314526107,-0.5361580190641314,0.34355042374752065,-0.0007103600850084241,-1.0218209727222618,-1.0222617863783166,-0.03837119071701572,-0.16936494337962513,-0.06923740297895244,-0.06552654766352597,0.07455793158283885,0.45063563372634763,-0.5761062696244547,-0.2464239054977279,-0.5922395831399261,0.12299015736558469
0,0,0,1,8,5,5,15,7,1.5563794821271135,-0.9863887583624392,-0.6658538996820319,-0.9980727021960325,-0.05399774020646031,-0.2734752956441615,0.22682805967822756,0.005434775755203144,-0.8159232766014307,0.3335452642326026,-0.6290362534815253,-0.6349809183188968,0.22191042306859476,-0.9602366446980184,0.0810515789718538,-0.02063133906648045,-0.17644438022334466,0.655102608386801,-0.43787328946888115,0.8463760686663087,-0.32348774037654926,-0.5924429604659603,-0.07796596302100814,-0.3990358065067688,-0.012519755497223728,0.16029466183549357,0.1440116853610144,-0.36023900400017417,0.4689113535053562,0.447583931437251,0.6045298044641264,-0.43258897162047605,0.5010902453243371,-1.2051307932752744,-0.17413181851728105,-0.8117903922224892,-0.3209918755792528,-0.46418438285673586,-0.29165597266566956,0.6872351330634808,-0.42280228356501337,0.13972622415602254,0.657894749392699,-0.10500329689939628,0.912603282879319,0.051865366748027275,0.3556072147238527,1.2555631719602072,-0.02018466010978398,-0.13454533942518537,-0.44131475980437057,1.552395861058179,0.4053218612769118,0.38826037935685886,0.06561842812287667,0.3898219559759683,0.19855406391781702,0.5724335739927957,0.08814208901623216,-0.22863014179075003,0.1369262466188693,-1.5295201247485317,0.1604484863448822,-1.8684973751248284,-0.8989328249613957,0.21968828050678527,0.21641945327166423,-0.6035596054316995,-0.37564794226979115,0.6290757062964345,-0.2781666674773367,1.0951640874547859,-0.04737572337836698,0.15361846157976136,0.764146236731865,0.0440453818779411,-0.6409229570004726,-0.08707527009950411,-0.0363962830756389,-0.714582370353141,-0.2037638817367182,-0.4140621131785194,0.4299673343413569,-0.041575347393820274,-0.1589252207654207,-0.10462628470970511,0.07333902103083156,0.28521792864708767,-0.5204099335003662,-0.18123192535796645,0.5067619535050302,-0.22763661232113405
